,target
612,75.37656641604012
613,-10.0
614,-10.0
615,75.30388471177946
616,-10.0
617,-10.0
618,53.18421052631579
619,72.19235588972433
620,85.0720551378446
621,49.09899749373434
622,-10.0
623,56.70488721804511
624,-10.0
625,62.739348370927324
626,56.99874686716792
627,77.9110275689223
628,-10.0
629,43.57231040564374
630,-10.0
631,56.34962406015037
632,52.76754385964912
633,70.14687180915251
634,49.958020050125306
635,-10.0
636,57.89849624060151
637,75.06641604010024
638,-10.0
639,-10.0
640,63.50187969924812
641,-10.0
642,-10.0
643,47.32017543859649
644,58.86591478696741
645,59.33082706766916
646,64.2280701754386
647,51.890350877192986
648,69.65664160401003
649,45.25438596491228
650,54.89849624060151
651,-10.0
652,83.3220551378446
653,69.06140350877193
654,52.850250626566414
655,66.41290726817043
656,66.91353383458646
657,64.87844611528821
658,-10.0
659,57.16353383458645
660,62.468671679197975
661,57.022556390977456
662,55.44486215538848
663,74.81766917293234
664,-10.0
665,59.62155388471177
666,54.67167919799499
667,61.59085213032582
668,56.614035087719294
669,68.78759398496241
670,-10.0
671,-10.0
672,66.83458646616542
673,62.253132832080205
674,-10.0
675,-10.0
676,54.226190476190474
677,-10.0
678,-10.0
679,46.35714285714286
680,68.1077694235589
681,-10.0
682,48.67230576441103
683,63.753132832080205
684,60.36466165413534
685,59.05012531328321
686,50.05889724310777
687,78.6378446115288
688,-10.0
689,67.62030075187971
690,-10.0
691,55.16353383458645
692,-10.0
693,-10.0
694,68.34774436090225
695,70.01503759398497
696,62.46238280887405
697,71.32205513784459
698,61.59147869674186
699,-10.0
700,79.30388471177945
701,51.07581453634086
702,-10.0
703,62.04323308270677
704,-10.0
705,-10.0
706,49.43295739348372
707,46.271929824561404
708,57.190476190476204
709,69.48354683003807
710,57.10651629072683
711,54.93984962406015
712,58.58583959899749
713,50.15756985055231
714,-10.0
715,-10.0
716,73.98433583959901
717,59.45551378446115
718,59.2669172932331
719,-10.0
720,59.20576905226027
721,48.522208298524085
722,45.208020050125306
723,57.30915251090689
724,66.60150375939851
725,-10.0
726,-10.0
727,57.830200501253124
728,49.13471177944862
729,84.17293233082707
730,66.46867167919798
731,-10.0
732,-10.0
733,-10.0
734,57.77380952380954
735,-10.0
736,64.72932330827068
737,-10.0
738,-10.0
739,58.463566323215424
740,79.8878446115288
741,59.37468671679199
742,51.035714285714285
743,69.84649122807019
744,61.13840155945419
745,44.96303258145363
746,-10.0
747,52.59335839598998
748,-10.0
749,-10.0
750,-10.0
751,61.95989974937344
752,67.72800055694793
753,-10.0
754,-10.0
755,63.96491228070176
756,-10.0
757,72.5137844611529
758,-10.0
759,40.84523809523809
760,58.93170426065162
761,56.95426065162906
762,55.12155388471177
763,66.06203007518798
764,50.82456140350877
765,57.312656641604
766,55.510025062656645
767,64.93546365914789
768,44.17105263157895
769,-10.0
770,68.77694235588972
771,-10.0
772,-10.0
773,-10.0
774,72.81704260651627
775,78.48245614035086
776,51.016290726817054
777,-10.0
778,-10.0
779,-10.0
780,82.11340852130326
781,71.90726817042606
782,62.54564652371669
783,51.99310776942357
784,60.72674742411584
785,-10.0
786,-10.0
787,50.516290726817054
788,58.50995544416599
789,-10.0
790,57.7218045112782
791,61.234335839599
792,71.74060150375941
793,63.593984962406005
794,63.877819548872175
795,49.24937343358396
796,38.99373433583959
797,64.12844611528821
798,-10.0
799,-10.0
800,-10.0
801,66.15601503759399
802,53.71177944862154
803,-10.0
804,44.00529100529101
805,-10.0
806,47.86278195488722
807,-10.0
808,-10.0
809,57.83583959899749
810,57.09335839598998
811,-10.0
812,63.65162907268169
813,51.283208020050125
814,-10.0
815,43.63659147869674
816,51.83145363408522
817,41.11904761904761
818,61.6829573934837
819,-10.0
820,-10.0
821,-10.0
822,62.09210526315789
823,40.677944862155385
824,-10.0
825,48.91098115659518
826,-10.0
827,59.14536340852129
828,70.5325814536341
829,63.337928153717634
830,-10.0
831,-10.0
832,-10.0
833,-10.0
834,-10.0
835,54.78569107955073
836,71.17418546365916
837,60.08897243107771
838,45.35588972431078
839,70.5983709273183
840,77.68546365914786
841,48.29072681704261
842,53.21303258145364
843,54.84273182957393
844,64.2280701754386
845,-10.0
846,57.67982456140351
847,53.86215538847119
848,-10.0
849,51.66223428942728
850,71.54824561403511
851,53.65852130325815
852,56.40162907268169
853,-10.0
854,50.3076441102757
855,61.21616541353384
856,59.612155388471194
857,-10.0
858,-10.0
859,70.13220551378448
860,63.95112781954885
861,52.3076441102757
862,43.95238095238094
863,48.143994244871436
864,51.34581824932701
865,60.80200501253132
866,58.74308456326
867,-10.0
868,67.52756892230576
869,58.430451127819545
870,74.06766917293234
871,43.385964912280706
872,75.16791979949876
873,71.71553884711781
874,53.73707416689873
875,81.3878446115288
876,52.57017543859649
877,54.97932330827067
878,46.748120300751886
879,-10.0
880,-10.0
881,56.04010025062657
882,52.23558897243108
883,68.32832080200502
884,58.61466165413534
885,-10.0
886,54.83897243107771
887,48.18295739348372
888,-10.0
889,58.16353383458645
890,-10.0
891,-10.0
892,72.89473684210527
893,56.38596491228071
894,55.43421052631579
895,69.9141604010025
896,51.52944862155389
897,72.49624060150377
898,72.49436090225565
899,72.25062656641605
900,-10.0
901,-10.0
902,72.36271233639654
903,-10.0
904,62.942634363686984
905,-10.0
906,53.39285714285714
907,52.08583959899749
908,84.34586466165412
909,78.13721804511279
910,75.19235588972433
911,45.57142857142856
912,-10.0
913,69.13721804511279
914,59.720853058572345
915,51.72431077694237
916,44.58145363408522
917,71.077694235589
918,56.836466165413526
919,-10.0
920,-10.0
921,51.582962034716424
922,65.06892230576442
923,59.40977443609021
924,75.79260651629075
925,56.771929824561404
926,77.97243107769424
927,-10.0
928,-10.0
929,-10.0
930,59.9078947368421
931,-10.0
932,-10.0
933,70.48370927318292
934,-10.0
935,-10.0
936,70.51315789473686
937,-10.0
938,75.08423837371204
939,-10.0
940,48.956140350877206
941,-10.0
942,57.5733082706767
943,72.71616541353384
944,65.69516383551472
945,-10.0
946,-10.0
947,-10.0
948,65.38220551378447
949,66.47744360902256
950,67.01253132832082
951,67.03070175438599
952,81.6610275689223
953,69.58020050125313
954,66.6622807017544
955,65.78884711779449
956,-10.0
957,52.88533834586466
958,71.23433583959901
959,54.5952380952381
960,64.57644110275687
961,63.649749373433586
962,-10.0
963,68.87844611528821
964,45.6547619047619
965,-10.0
966,-10.0
967,62.676065162907264
968,-10.0
969,53.78912559175718
970,57.93233082706766
971,56.862781954887225
972,61.031328320802004
973,-10.0
974,-10.0
975,-10.0
976,-10.0
977,-10.0
978,49.438596491228076
979,58.825187969924805
980,73.3934837092732
981,-10.0
982,63.075814536340836
983,42.98057644110276
984,-10.0
985,50.708252111760885
986,59.49686716791979
987,60.73370927318296
988,52.52756892230576
989,-10.0
990,48.74874686716792
991,-10.0
992,65.12593984962406
993,70.80388471177946
994,42.219298245614034
995,55.49624060150376
996,73.95864661654134
997,60.84273182957393
998,-10.0
999,-10.0
1000,-10.0
1001,-10.0
1002,65.53822055137844
1003,60.974937343358384
1004,57.92857142857144
1005,-10.0
1006,60.747493734335826
1007,75.2330827067669
1008,52.46052631578946
1009,-10.0
1010,-10.0
1011,-10.0
1012,-10.0
1013,-10.0
1014,63.73496240601503
1015,64.35213032581454
1016,75.078320802005
1017,62.17481203007518
1018,82.08959899749372
1019,74.35275689223056
1020,64.077694235589
1021,62.1077694235589
1022,77.51817042606514
1023,66.36340852130324
1024,80.19674185463658
1025,56.93358395989977
1026,40.910401002506255
1027,69.07894736842105
1028,63.26503759398495
1029,-10.0
1030,59.437343358395985
1031,-10.0
1032,-10.0
1033,-10.0
1034,67.87719298245615
1035,73.859022556391
1036,49.390350877192986
1037,-10.0
1038,67.98558897243107
1039,72.65726817042606
1040,57.87155388471177
1041,43.136243386243386
1042,79.76253132832079
1043,78.94110275689222
1044,51.0230669265757
1045,77.03696741854635
1046,-10.0
1047,54.654135338345874
1048,73.27568922305765
1049,52.36842105263158
1050,-10.0
1051,41.09523809523809
1052,61.70802005012533
1053,-10.0
1054,60.94736842105264
1055,62.709273182957396
1056,-10.0
1057,-10.0
1058,64.77506265664161
1059,42.59461152882205
1060,54.48621553884713
1061,-10.0
1062,-10.0
1063,57.23057644110278
1064,68.32832080200502
1065,-10.0
1066,72.89974937343356
1067,47.65501717256103
1068,62.3828320802005
1069,66.18734335839599
1070,67.43796992481202
1071,55.50313283208019
1072,66.734335839599
1073,56.154761904761905
1074,-10.0
1075,-10.0
1076,58.847744360902254
1077,60.15037593984963
1078,59.98057644110278
1079,-10.0
1080,75.19172932330825
1081,45.305903648008915
1082,60.3473962684489
1083,-10.0
1084,71.57205513784459
1085,49.3734335839599
1086,-10.0
1087,-10.0
1088,-10.0
1089,-10.0
1090,-10.0
1091,78.07205513784459
1092,54.112781954887225
1093,47.390350877192986
1094,53.63596491228071
1095,69.74624060150377
1096,-10.0
1097,-10.0
1098,61.64097744360901
1099,51.36842105263158
1100,61.28822055137844
1101,-10.0
1102,-10.0
1103,68.62092731829574
1104,51.01735821034067
1105,63.658521303258134
1106,64.99310776942355
1107,50.308270676691734
1108,66.01373804882577
1109,59.69799498746867
1110,71.90037593984964
1111,-10.0
1112,66.31766917293233
1113,56.68170426065162
1114,-10.0
1115,-10.0
1116,-10.0
1117,52.93671679197994
1118,68.91729323308272
1119,-10.0
1120,55.25375939849624
1121,56.33583959899749
1122,60.15977443609021
1123,60.108395989974944
1124,41.05263157894736
1125,-10.0
1126,67.41165413533837
1127,-10.0
1128,-10.0
1129,59.271929824561425
1130,62.37593984962407
1131,70.26253132832082
1132,53.80325814536341
1133,-10.0
1134,68.44862155388472
1135,-10.0
1136,72.92982456140352
1137,52.086466165413526
1138,64.64912280701755
1139,62.36027568922305
1140,-10.0
1141,47.41478696741856
1142,62.28320802005012
1143,50.260025062656645
1144,61.26315789473684
1145,77.05513784461154
1146,-10.0
1147,-10.0
1148,76.45989974937345
1149,-10.0
1150,56.864035087719294
1151,-10.0
1152,-10.0
1153,64.23245614035089
1154,52.859649122807014
1155,49.964285714285715
1156,52.26754385964912
1157,54.87280701754387
1158,50.784461152882216
1159,39.333333333333336
1160,-10.0
1161,63.58521303258146
1162,83.38721804511277
1163,-10.0
1164,51.97431077694237
1165,40.350877192982445
1166,71.44736842105264
1167,59.884711779448615
1168,79.9110275689223
1169,-10.0
1170,63.813283208020046
1171,-10.0
1172,51.74867724867725
1173,72.88283208020052
1174,56.920008354218886
1175,68.02506265664161
1176,75.6685463659148
1177,-10.0
1178,58.243107769423546
1179,63.715538847117806
1180,70.5545112781955
1181,-10.0
1182,47.35588972431078
1183,38.27318295739349
1184,67.73370927318297
1185,-10.0
1186,44.88032581453634
1187,71.5325814536341
1188,50.248120300751886
1189,64.13345864661653
1190,-10.0
1191,-10.0
1192,48.897869674185465
1193,62.27067669172931
1194,71.38220551378448
1195,61.86027568922305
1196,66.67919799498749
1197,51.74185463659148
1198,-10.0
1199,-10.0
1200,54.794486215538846
1201,-10.0
1202,-10.0
1203,68.66290726817043
1204,-10.0
1205,54.17042606516291
1206,64.91165413533837
1207,47.46365914786967
1208,72.79383644295923
1209,70.31265664160401
1210,-10.0
1211,58.73809523809524
1212,67.61152882205512
1213,63.93233082706765
1214,68.28195488721805
1215,66.16165413533837
1216,74.98245614035086
1217,-10.0
1218,-10.0
1219,54.35087719298246
1220,62.7593984962406
1221,-10.0
1222,46.3139097744361
1223,66.67982456140352
1224,-10.0
1225,66.68734335839599
1226,60.25689223057645
1227,68.62092731829574
1228,70.9780701754386
1229,78.51942355889723
1230,-10.0
1231,48.850250626566414
1232,64.43546365914789
1233,-10.0
1234,86.75626566416041
1235,-10.0
1236,59.94862155388471
1237,54.23809523809524
1238,-10.0
1239,-10.0
1240,-10.0
1241,48.374060150375946
1242,55.580200501253124
1243,-10.0
1244,62.77694235588972
1245,78.70363408521301
1246,46.71365914786967
1247,67.66290726817043
1248,72.29411491692194
1249,49.55889724310777
1250,78.34586466165412
1251,-10.0
1252,73.13345864661655
1253,57.82957393483709
1254,75.97744360902254
1255,74.56578947368419
1256,57.58145363408519
1257,-10.0
1258,61.483082706766915
1259,68.92982456140352
1260,74.14912280701752
1261,61.385338345864646
1262,-10.0
1263,-10.0
1264,-10.0
1265,-10.0
1266,70.22243107769424
1267,55.63719483894923
1268,50.27469135802469
1269,66.60401002506266
1270,58.33203378817414
1271,58.04636591478698
1272,58.03947368421051
1273,61.598370927318285
1274,-10.0
1275,62.109022556390975
1276,72.74060150375941
1277,65.26065162907267
1278,52.93233082706768
1279,70.57268170426066
1280,48.28947368421054
1281,54.75563909774437
1282,66.00751879699249
1283,-10.0
1284,-10.0
1285,59.79699248120301
1286,-10.0
1287,78.77568922305765
1288,58.0290541167734
1289,46.765664160401
1290,-10.0
1291,-10.0
1292,74.4003759398496
1293,59.71491228070176
1294,73.89253225656735
1295,63.220829852408805
1296,57.30827067669171
1297,69.61340852130324
1298,-10.0
1299,70.67418546365916
1300,51.325698505523064
1301,52.699874686716804
1302,68.88909774436091
1303,53.80075187969925
1304,55.92105263157896
1305,-10.0
1306,66.2919799498747
1307,45.67230576441103
1308,58.187343358395985
1309,59.04699248120303
1310,-10.0
1311,71.37030075187971
1312,70.01503759398497
1313,67.40225563909775
1314,46.04072681704261
1315,-10.0
1316,61.231203007518815
1317,57.90852130325814
1318,-10.0
1319,-10.0
1320,-10.0
1321,77.47744360902254
1322,59.54010025062655
1323,64.44360902255639
1324,54.16228070175438
1325,-10.0
1326,-10.0
1327,60.28884711779449
1328,67.67982456140352
1329,45.52394876079088
1330,68.72994987468671
1331,57.94722918407128
1332,81.93483709273181
1333,64.04887218045114
1334,-10.0
1335,-10.0
1336,59.21177944862154
1337,-10.0
1338,77.60275689223056
1339,-10.0
1340,62.3761951174232
1341,59.75436275874872
1342,-10.0
1343,-10.0
1344,-10.0
1345,55.664786967418536
1346,63.00062656641605
1347,-10.0
1348,-10.0
1349,66.71240601503759
1350,-10.0
1351,67.91729323308272
1352,50.90914786967418
1353,-10.0
1354,59.20614035087718
1355,49.97556390977444
1356,75.09649122807019
1357,56.388471177944865
1358,-10.0
1359,-10.0
1360,66.52506265664161
1361,-10.0
1362,-10.0
1363,79.31077694235587
1364,61.20551378446115
1365,-10.0
1366,44.838345864661655
1367,65.87781954887218
1368,53.12248213125406
1369,49.57581453634085
1370,-10.0
1371,46.33145363408522
1372,47.350250626566414
1373,-10.0
1374,43.98057644110276
1375,54.07142857142858
1376,54.50907360995081
1377,46.135964912280706
1378,72.59586466165415
1379,50.175438596491226
1380,49.39223057644111
1381,47.31516290726817
1382,65.93483709273184
1383,-10.0
1384,72.50812215724498
1385,50.308270676691734
1386,76.54260651629075
1387,-10.0
1388,62.30137844611528
1389,-10.0
1390,54.46992481203008
1391,57.42543859649121
1392,56.40095609393856
1393,-10.0
1394,-10.0
1395,-10.0
1396,-10.0
1397,55.42230576441104
1398,54.652255639097746
1399,-10.0
1400,67.67606516290726
1401,54.63095238095239
1402,-10.0
1403,63.108395989974944
1404,70.49749373433583
1405,49.06453634085213
1406,-10.0
1407,75.95927318295742
1408,59.215538847117806
1409,61.507518796992485
1410,-10.0
1411,-10.0
1412,52.89473684210526
1413,-10.0
1414,60.271303258145345
1415,48.243084563260005
1416,-10.0
1417,-10.0
1418,50.84273182957393
1419,49.15852130325815
1420,65.19110275689223
1421,83.67293233082707
1422,60.55576441102756
1423,52.78383458646616
1424,78.9185463659148
1425,55.90914786967419
1426,61.53664253225656
1427,76.10150375939848
1428,47.00438596491228
1429,52.16917293233082
1430,-10.0
1431,51.27631578947368
1432,53.48496240601503
1433,60.231203007518815
1434,-10.0
1435,76.86649494105635
1436,55.962406015037594
1437,79.01253132832079
1438,55.89598997493734
1439,62.733082706766915
1440,-10.0
1441,-10.0
1442,54.25313283208019
1443,66.76942355889724
1444,61.548872180451134
1445,64.47681704260653
1446,-10.0
1447,56.95488721804511
1448,-10.0
1449,48.79636591478697
1450,48.26754385964912
1451,60.32894736842105
1452,-10.0
1453,-10.0
1454,62.108395989974944
1455,51.29910424208669
1456,-10.0
1457,64.81446672236147
1458,-10.0
1459,55.65350877192983
1460,-10.0
1461,64.95989974937343
1462,62.41979949874687
1463,64.34296389120951
1464,-10.0
1465,68.54260651629073
1466,61.634711779448615
1467,68.53070175438599
1468,-10.0
1469,67.18734335839599
1470,-10.0
1471,-10.0
1472,54.561403508771924
1473,64.65288220551378
1474,51.98809523809524
1475,-10.0
1476,50.27819548872181
1477,57.26065162907269
1478,-10.0
1479,-10.0
1480,76.85839598997491
1481,-10.0
1482,59.37343358395989
1483,59.649749373433586
1484,75.79887218045114
1485,72.92355889724313
1486,-10.0
1487,65.46449456975773
1488,54.11842105263158
1489,50.56829573934837
1490,53.21741854636591
1491,-10.0
1492,62.23496240601503
1493,60.81954887218044
1494,66.10616819827347
